template_id,somatotype,gender,goal,activity_level,exercise_complexity,exercise_type,protein_pct,carbs_pct,fats_pct,breakfast_foods,lunch_foods,dinner_foods,snack_foods,diet_principles,fitness_strategy,push_exercises,pull_exercises,legs_exercises,bodyweight_exercises,description
ECTO_M_LOSS_LITE_ADV_GYM_02A0,ectomorph,male,weight_loss,light,hard,gym,20,60,20,"Egg, Whole, Fried With Oil | Rice, Fried, With Chicken | Adobo, With Rice | Fish, Tilapia, Steamed | Rice, Fried, | Fish, Catfish, Steamed","Beef With Tomato-Based Sauce | Beef With Soy-Based Sauce | Black Beans, From Canned, Fat Added | Beans, From Dried, As To Type, Fat Added | Beans And Rice, With Meat | Rice, Fried, With Pork","Chicken Or Turkey And Rice With Soy-Based Sauce | Chicken, As To Part, Baked, Broiled, Or Roasted, Skin Not Eaten | Beans And Rice, With Meat | Beef With Tomato-Based Sauce | Fish, As To Type, Steamed | Black Beans, From Canned, No Added Fat","Pudding, Rice | Fish, Cake Or Patty | Bean Cake | Banana, Raw","Anti-Catabolic approach: High carbs (60%) prevent muscle breakdown during deficit by ensuring body burns glucose, not amino acids | Moderate protein (20%) preserves lean mass | Focus on complex carbohydrates | Maintain frequent meals to prevent muscle catabolism","Focus on resistance training to maintain muscle mass during cut with minimal cardio. | Focus: Strength training | 4 to 5 sessions weekly | Moderate to heavy weights, 6-10 reps | Longer rest, 1-2 mins per set | Perform Compound Movements | Reduce on cardio | Short cardio session, 15-20 mins, 2 to 3 times weekly | Cardio is still important to increase stamina and improve heart health | Cardio Suggestions: Light jogging (15-20 mins) | Brisk walking | Cycling at moderate pace | Swimming for recovery | Light recreational sports (badminton, table tennis) | Avoid excessive cardio to preserve muscle mass","3TZduzM,GrO65fd,ezTvXcr,0CXGHya,SGY8Zui,rQxwMxO,K1vlode,ZsiqXYa","HMzLjXx,r0z6xzQ,yJUHKTn,Jsgsc27,IENzBdA,gvsWLQw,xNrS20v,jQGwmxN","gfk9kD4,zG0zs85,XlZ4lAC,t8iSghb,0lQnxMZ",,"Naturally thin | Smaller bone structure | Thinner limbs | Short upper body, long legs & arms, narrow feet and hands | No real difference between the size of their hips, waists & shoulders | Very little fat storage | Small amount of muscle mass | Very high metabolism | Hard to gain weight"
ECTO_M_LOSS_LITE_ADV_BWE_565D,ectomorph,male,weight_loss,light,hard,bodyweight,20,60,20,"Egg, Whole, Fried With Oil | Adobo, With Rice | Fish, Tilapia, Steamed | Egg, Whole, Fried With Cooking Spray | Bread, Wheat Or Cracked Wheat | Egg Omelet Or Scrambled Egg, As To Fat","Beans And Rice, With Meat | Beef With Soy-Based Sauce | Black Beans, From Canned, Fat Added | Chicken, As To Part, Baked, Broiled, Or Roasted, Skin Not Eaten | Beef And Rice With Soy-Based Sauce | Chicken Or Turkey And Rice With Soy-Based Sauce","Dumpling, No Meat | Chicken, As To Part, Baked, Broiled, Or Roasted, Skin Not Eaten | Beef And Rice With Tomato-Based Sauce | Chicken Or Turkey And Rice With Soy-Based Sauce | Rice, Fried, Meatless | Fish, As To Type, Steamed","Bean Paste, Sweetened | Bean Cake | Bread, Sweet Potato | Banana, Raw","Anti-Catabolic approach: High carbs (60%) prevent muscle breakdown during deficit by ensuring body burns glucose, not amino acids | Moderate protein (20%) preserves lean mass | Focus on complex carbohydrates | Maintain frequent meals to prevent muscle catabolism","Focus on resistance training to maintain muscle mass during cut with minimal cardio. | Focus: Strength training | 4 to 5 sessions weekly | Moderate to heavy weights, 6-10 reps | Longer rest, 1-2 mins per set | Perform Compound Movements | Reduce on cardio | Short cardio session, 15-20 mins, 2 to 3 times weekly | Cardio is still important to increase stamina and improve heart health | Cardio Suggestions: Light jogging (15-20 mins) | Brisk walking | Cycling at moderate pace | Swimming for recovery | Light recreational sports (badminton, table tennis) | Avoid excessive cardio to preserve muscle mass",,,,"HjdqmZa,72BC5Za,rQxwMxO,yJUHKTn,MUic5zN,A9qxk2F,nqs5HGV,PkCN2lv","Naturally thin | Smaller bone structure | Thinner limbs | Short upper body, long legs & arms, narrow feet and hands | No real difference between the size of their hips, waists & shoulders | Very little fat storage | Small amount of muscle mass | Very high metabolism | Hard to gain weight"
ECTO_M_LOSS_MODR_BEG_GYM_324E,ectomorph,male,weight_loss,moderate,beginner,gym,20,60,20,"Frankfurters Or Hot Dogs With Tomato-Based Sauce | Rice, Fried, | Chicken, As To Part, Baked, Broiled, Or Roasted, Skin Not Eaten | Fish, Tilapia, Steamed | Egg, Whole, Fried With Oil | Bread, Wheat Or Cracked Wheat","Beef And Rice With Soy-Based Sauce | Fish And Rice With Tomato-Based Sauce | Beans, From Dried, As To Type, Fat Added | Beef With Soy-Based Sauce | Black Beans, From Canned, Fat Added | Rice, Fried, With Pork","Beef With Tomato-Based Sauce | Beef And Rice With Tomato-Based Sauce | Fish, Catfish, Steamed | Chicken Or Turkey And Rice With Soy-Based Sauce | Rice, White, With Lentils, No Added Fat | Beans And Rice, With Meat","Bread, White | Coconut Milk | Banana, Raw | Wonton, Dumpling Or Pot Sticker, Steamed","Anti-Catabolic approach: High carbs (60%) prevent muscle breakdown during deficit by ensuring body burns glucose, not amino acids | Moderate protein (20%) preserves lean mass | Focus on complex carbohydrates | Maintain frequent meals to prevent muscle catabolism","Focus on resistance training to maintain muscle mass during cut with minimal cardio. | Focus: Strength training | 4 to 5 sessions weekly | Moderate to heavy weights, 6-10 reps | Longer rest, 1-2 mins per set | Perform Compound Movements | Reduce on cardio | Short cardio session, 15-20 mins, 2 to 3 times weekly | Cardio is still important to increase stamina and improve heart health | Cardio Suggestions: Light jogging (15-20 mins) | Brisk walking | Cycling at moderate pace | Swimming for recovery | Light recreational sports (badminton, table tennis) | Avoid excessive cardio to preserve muscle mass","xLYSdtg,5v7KYld,SpYC0Kp,PAgTVaK,znQUdHY,DsgkuIt,3ZflifB,JhYSVwT","7I6LNUG,7F1DVzn,kiJ4Z2K,ZX9UZmj,6TG6x2w,G08RZcQ,NbVPDMW,ZZKbeMw","10Z2DXU,jFtipLl,my33uHU,17lJ1kr,bOOdeyc",,"Naturally thin | Smaller bone structure | Thinner limbs | Short upper body, long legs & arms, narrow feet and hands | No real difference between the size of their hips, waists & shoulders | Very little fat storage | Small amount of muscle mass | Very high metabolism | Hard to gain weight"
ECTO_M_LOSS_MODR_BEG_BWE_6209,ectomorph,male,weight_loss,moderate,beginner,bodyweight,20,60,20,"Fish, Tilapia, Steamed | Fish, Catfish, Steamed | Egg, Whole, Fried With Cooking Spray | Bread, Wheat Or Cracked Wheat | Bread, White | Frankfurters Or Hot Dogs With Tomato-Based Sauce","Adobo, With Rice | Chicken, As To Part, Fried, Coated, Skin / Coating Not Eaten | Beef With Tomato-Based Sauce | Beans And Rice, With Meat | Rice, Fried, With Chicken | Fish, As To Type, Baked Or Broiled","Fish And Rice With Mushroom Sauce | Dumpling, No Meat | Fish, As To Type, Steamed | Beans, From Dried, As To Type, No Added Fat | Black Beans, From Canned, No Added Fat | Fish And Rice With Tomato-Based Sauce","Banana Chips | Bean Cake | Pudding, Tapioca, Ready-To-Eat | Banana, Raw","Anti-Catabolic approach: High carbs (60%) prevent muscle breakdown during deficit by ensuring body burns glucose, not amino acids | Moderate protein (20%) preserves lean mass | Focus on complex carbohydrates | Maintain frequent meals to prevent muscle catabolism","Focus on resistance training to maintain muscle mass during cut with minimal cardio. | Focus: Strength training | 4 to 5 sessions weekly | Moderate to heavy weights, 6-10 reps | Longer rest, 1-2 mins per set | Perform Compound Movements | Reduce on cardio | Short cardio session, 15-20 mins, 2 to 3 times weekly | Cardio is still important to increase stamina and improve heart health | Cardio Suggestions: Light jogging (15-20 mins) | Brisk walking | Cycling at moderate pace | Swimming for recovery | Light recreational sports (badminton, table tennis) | Avoid excessive cardio to preserve muscle mass",,,,"LEH9jxP,9E25EOx,VPPtusI,TFqbd8t,aWedzZX,bJYHBIN,qaZVsGk,RrLske5","Naturally thin | Smaller bone structure | Thinner limbs | Short upper body, long legs & arms, narrow feet and hands | No real difference between the size of their hips, waists & shoulders | Very little fat storage | Small amount of muscle mass | Very high metabolism | Hard to gain weight"
ECTO_M_LOSS_MODR_INT_GYM_F085,ectomorph,male,weight_loss,moderate,intermediate,gym,20,60,20,"Egg, Whole, Fried With Cooking Spray | Egg, Whole, Boiled Or Poached | Egg Omelet Or Scrambled Egg, As To Fat | Rice, Fried, With Chicken | Egg, Whole, Fried With Oil | Adobo, With Rice","Fish, Tilapia, Steamed | Beans, From Dried, As To Type, Fat Added | Beans And Rice, With Meat | Fish And Rice With Tomato-Based Sauce | Black Beans, From Canned, Fat Added | Fish, As To Type, Baked Or Broiled","Adobo, With Rice | Dumpling, No Meat | Rice, Fried, Meatless | Beef With Tomato-Based Sauce | Fish And Rice With Mushroom Sauce | Chicken Or Turkey And Rice With Soy-Based Sauce","Coconut Milk | Wonton, Dumpling Or Pot Sticker, Steamed | Bean Cake | Banana Chips","Anti-Catabolic approach: High carbs (60%) prevent muscle breakdown during deficit by ensuring body burns glucose, not amino acids | Moderate protein (20%) preserves lean mass | Focus on complex carbohydrates | Maintain frequent meals to prevent muscle catabolism","Focus on resistance training to maintain muscle mass during cut with minimal cardio. | Focus: Strength training | 4 to 5 sessions weekly | Moderate to heavy weights, 6-10 reps | Longer rest, 1-2 mins per set | Perform Compound Movements | Reduce on cardio | Short cardio session, 15-20 mins, 2 to 3 times weekly | Cardio is still important to increase stamina and improve heart health | Cardio Suggestions: Light jogging (15-20 mins) | Brisk walking | Cycling at moderate pace | Swimming for recovery | Light recreational sports (badminton, table tennis) | Avoid excessive cardio to preserve muscle mass","EIeI8Vf,ns0SIbU,yz9nUhF,9WTm7dq,Xy4jlWA,kTbSH9h,h8LFzo9,NN8nSNT","lBDjFxJ,eZyBC3j,fUBheHs,C0MA9bC,25GPyDY,ae9UoXQ,HPlPoQA,dG7tG5y","qXTaZnJ,wQ2c4XD,RRWFUcw,qKBpF7I,ipvgBnC",,"Naturally thin | Smaller bone structure | Thinner limbs | Short upper body, long legs & arms, narrow feet and hands | No real difference between the size of their hips, waists & shoulders | Very little fat storage | Small amount of muscle mass | Very high metabolism | Hard to gain weight"
ECTO_M_LOSS_MODR_INT_BWE_9008,ectomorph,male,weight_loss,moderate,intermediate,bodyweight,20,60,20,"Fish, Tilapia, Steamed | Bread, Wheat Or Cracked Wheat | Egg Omelet Or Scrambled Egg, As To Fat | Egg, Whole, Fried With Cooking Spray | Fish, Catfish, Steamed | Chicken, As To Part, Baked, Broiled, Or Roasted, Skin Not Eaten","Fish, As To Type, Baked Or Broiled | Black Beans, From Canned, Fat Added | Beans, From Dried, As To Type, Fat Added | Fish And Rice With Tomato-Based Sauce | Chicken Or Turkey And Rice With Soy-Based Sauce | Rice, Fried, With Pork","Chicken, As To Part, Baked, Broiled, Or Roasted, Skin Not Eaten | Beef With Tomato-Based Sauce | Chicken Or Turkey And Rice With Soy-Based Sauce | Black Beans, From Canned, No Added Fat | Rice, White, With Lentils, No Added Fat | Fish, As To Type, Steamed","Banana, Raw | Banana Chips | Wonton, Dumpling Or Pot Sticker, Steamed | Dumpling, No Meat","Anti-Catabolic approach: High carbs (60%) prevent muscle breakdown during deficit by ensuring body burns glucose, not amino acids | Moderate protein (20%) preserves lean mass | Focus on complex carbohydrates | Maintain frequent meals to prevent muscle catabolism","Focus on resistance training to maintain muscle mass during cut with minimal cardio. | Focus: Strength training | 4 to 5 sessions weekly | Moderate to heavy weights, 6-10 reps | Longer rest, 1-2 mins per set | Perform Compound Movements | Reduce on cardio | Short cardio session, 15-20 mins, 2 to 3 times weekly | Cardio is still important to increase stamina and improve heart health | Cardio Suggestions: Light jogging (15-20 mins) | Brisk walking | Cycling at moderate pace | Swimming for recovery | Light recreational sports (badminton, table tennis) | Avoid excessive cardio to preserve muscle mass",,,,"I4hDWkc,lBDjFxJ,bZGHsAZ,X6C6i5Y,kMzUs9Y,LIlE5Tn,I3tsCnC,dK9394r","Naturally thin | Smaller bone structure | Thinner limbs | Short upper body, long legs & arms, narrow feet and hands | No real difference between the size of their hips, waists & shoulders | Very little fat storage | Small amount of muscle mass | Very high metabolism | Hard to gain weight"
ECTO_M_LOSS_MODR_ADV_GYM_C277,ectomorph,male,weight_loss,moderate,hard,gym,20,60,20,"Adobo, With Rice | Bread, Wheat Or Cracked Wheat | Fish, Tilapia, Steamed | Egg Omelet Or Scrambled Egg, As To Fat | Rice, Fried, With Chicken | Egg, Whole, Fried With Oil","Chicken, As To Part, Fried, Coated, Skin / Coating Not Eaten | Beans And Rice, With Meat | Chicken, As To Part, Baked, Broiled, Or Roasted, Skin Not Eaten | Rice, Fried, With Pork | Black Beans, From Canned, Fat Added | Beef And Rice With Soy-Based Sauce","Rice, White, With Lentils, No Added Fat | Fish, Catfish, Steamed | Fish And Rice With Mushroom Sauce | Chicken Or Turkey And Rice With Soy-Based Sauce | Fish, As To Type, Steamed | Black Beans, From Canned, No Added Fat","Coconut Milk | Bread, White | Fish, Cake Or Patty | Pudding, Tapioca, Ready-To-Eat","Anti-Catabolic approach: High carbs (60%) prevent muscle breakdown during deficit by ensuring body burns glucose, not amino acids | Moderate protein (20%) preserves lean mass | Focus on complex carbohydrates | Maintain frequent meals to prevent muscle catabolism","Focus on resistance training to maintain muscle mass during cut with minimal cardio. | Focus: Strength training | 4 to 5 sessions weekly | Moderate to heavy weights, 6-10 reps | Longer rest, 1-2 mins per set | Perform Compound Movements | Reduce on cardio | Short cardio session, 15-20 mins, 2 to 3 times weekly | Cardio is still important to increase stamina and improve heart health | Cardio Suggestions: Light jogging (15-20 mins) | Brisk walking | Cycling at moderate pace | Swimming for recovery | Light recreational sports (badminton, table tennis) | Avoid excessive cardio to preserve muscle mass","3TZduzM,GrO65fd,ezTvXcr,0CXGHya,SGY8Zui,rQxwMxO,K1vlode,ZsiqXYa","HMzLjXx,r0z6xzQ,yJUHKTn,Jsgsc27,IENzBdA,gvsWLQw,xNrS20v,jQGwmxN","gfk9kD4,zG0zs85,XlZ4lAC,t8iSghb,0lQnxMZ",,"Naturally thin | Smaller bone structure | Thinner limbs | Short upper body, long legs & arms, narrow feet and hands | No real difference between the size of their hips, waists & shoulders | Very little fat storage | Small amount of muscle mass | Very high metabolism | Hard to gain weight"
ECTO_M_LOSS_MODR_ADV_BWE_8AEB,ectomorph,male,weight_loss,moderate,hard,bodyweight,20,60,20,"Adobo, With Rice | Fish, Catfish, Steamed | Bread, Wheat Or Cracked Wheat | Rice, Fried, With Chicken | Frankfurters Or Hot Dogs With Tomato-Based Sauce | Rice, Fried,","Black Beans, From Canned, Fat Added | Chicken, As To Part, Fried, Coated, Skin / Coating Not Eaten | Fish And Rice With Tomato-Based Sauce | Fish, As To Type, Baked Or Broiled | Beans, From Dried, As To Type, Fat Added | Fish, Tilapia, Steamed","Fish, As To Type, Steamed | Chicken Or Turkey And Rice With Soy-Based Sauce | Chicken Or Turkey With Dumplings | Rice, White, With Lentils, No Added Fat | Beef And Rice With Tomato-Based Sauce | Fish And Rice With Mushroom Sauce","Coconut Milk | Cake Made With Glutinous Rice And Dried Beans | Bread, Sweet Potato | Bean Cake","Anti-Catabolic approach: High carbs (60%) prevent muscle breakdown during deficit by ensuring body burns glucose, not amino acids | Moderate protein (20%) preserves lean mass | Focus on complex carbohydrates | Maintain frequent meals to prevent muscle catabolism","Focus on resistance training to maintain muscle mass during cut with minimal cardio. | Focus: Strength training | 4 to 5 sessions weekly | Moderate to heavy weights, 6-10 reps | Longer rest, 1-2 mins per set | Perform Compound Movements | Reduce on cardio | Short cardio session, 15-20 mins, 2 to 3 times weekly | Cardio is still important to increase stamina and improve heart health | Cardio Suggestions: Light jogging (15-20 mins) | Brisk walking | Cycling at moderate pace | Swimming for recovery | Light recreational sports (badminton, table tennis) | Avoid excessive cardio to preserve muscle mass",,,,"HjdqmZa,72BC5Za,rQxwMxO,yJUHKTn,MUic5zN,A9qxk2F,nqs5HGV,PkCN2lv","Naturally thin | Smaller bone structure | Thinner limbs | Short upper body, long legs & arms, narrow feet and hands | No real difference between the size of their hips, waists & shoulders | Very little fat storage | Small amount of muscle mass | Very high metabolism | Hard to gain weight"
ECTO_M_LOSS_HEVY_BEG_GYM_0959,ectomorph,male,weight_loss,heavy,beginner,gym,20,60,20,"Egg, Whole, Boiled Or Poached | Rice, Fried, With Chicken | Adobo, With Rice | Frankfurters Or Hot Dogs With Tomato-Based Sauce | Bread, Wheat Or Cracked Wheat | Egg, Whole, Fried With Cooking Spray","Chicken Or Turkey And Rice With Soy-Based Sauce | Beef With Soy-Based Sauce | Fish, Tilapia, Steamed | Black Beans, From Canned, Fat Added | Fish And Rice With Tomato-Based Sauce | Beans And Rice, With Meat","Beef With Tomato-Based Sauce | Fish, Catfish, Steamed | Beans, From Dried, As To Type, No Added Fat | Chicken Or Turkey And Rice With Soy-Based Sauce | Rice, White, With Lentils, No Added Fat | Chicken, As To Part, Baked, Broiled, Or Roasted, Skin Not Eaten","Dumpling, No Meat | Fish, Cake Or Patty | Cake Made With Glutinous Rice | Banana Chips","Anti-Catabolic approach: High carbs (60%) prevent muscle breakdown during deficit by ensuring body burns glucose, not amino acids | Moderate protein (20%) preserves lean mass | Focus on complex carbohydrates | Maintain frequent meals to prevent muscle catabolism","Focus on resistance training to maintain muscle mass during cut with minimal cardio. | Focus: Strength training | 4 to 5 sessions weekly | Moderate to heavy weights, 6-10 reps | Longer rest, 1-2 mins per set | Perform Compound Movements | Reduce on cardio | Short cardio session, 15-20 mins, 2 to 3 times weekly | Cardio is still important to increase stamina and improve heart health | Cardio Suggestions: Light jogging (15-20 mins) | Brisk walking | Cycling at moderate pace | Swimming for recovery | Light recreational sports (badminton, table tennis) | Avoid excessive cardio to preserve muscle mass","xLYSdtg,5v7KYld,SpYC0Kp,PAgTVaK,znQUdHY,DsgkuIt,3ZflifB,JhYSVwT","7I6LNUG,7F1DVzn,kiJ4Z2K,ZX9UZmj,6TG6x2w,G08RZcQ,NbVPDMW,ZZKbeMw","10Z2DXU,jFtipLl,my33uHU,17lJ1kr,bOOdeyc",,"Naturally thin | Smaller bone structure | Thinner limbs | Short upper body, long legs & arms, narrow feet and hands | No real difference between the size of their hips, waists & shoulders | Very little fat storage | Small amount of muscle mass | Very high metabolism | Hard to gain weight"
ECTO_M_LOSS_HEVY_BEG_BWE_89ED,ectomorph,male,weight_loss,heavy,beginner,bodyweight,20,60,20,"Fish, Catfish, Steamed | Rice, Fried, | Adobo, With Rice | Egg Omelet Or Scrambled Egg, As To Fat | Chicken, As To Part, Baked, Broiled, Or Roasted, Skin Not Eaten | Bread, Wheat Or Cracked Wheat","Chicken Or Turkey And Rice With Soy-Based Sauce | Beef With Tomato-Based Sauce | Chicken, As To Part, Fried, Coated, Skin / Coating Not Eaten | Fish, As To Type, Baked Or Broiled | Beef And Rice With Soy-Based Sauce | Black Beans, From Canned, Fat Added","Beef And Rice With Tomato-Based Sauce | Fish And Rice With Tomato-Based Sauce | Black Beans, From Canned, No Added Fat | Fish And Rice With Mushroom Sauce | Fish, Tilapia, Steamed | Chicken Or Turkey With Dumplings","Bread, White | Wonton, Dumpling Or Pot Sticker, Steamed | Banana, Raw | Dumpling, No Meat","Anti-Catabolic approach: High carbs (60%) prevent muscle breakdown during deficit by ensuring body burns glucose, not amino acids | Moderate protein (20%) preserves lean mass | Focus on complex carbohydrates | Maintain frequent meals to prevent muscle catabolism","Focus on resistance training to maintain muscle mass during cut with minimal cardio. | Focus: Strength training | 4 to 5 sessions weekly | Moderate to heavy weights, 6-10 reps | Longer rest, 1-2 mins per set | Perform Compound Movements | Reduce on cardio | Short cardio session, 15-20 mins, 2 to 3 times weekly | Cardio is still important to increase stamina and improve heart health | Cardio Suggestions: Light jogging (15-20 mins) | Brisk walking | Cycling at moderate pace | Swimming for recovery | Light recreational sports (badminton, table tennis) | Avoid excessive cardio to preserve muscle mass",,,,"LEH9jxP,9E25EOx,VPPtusI,TFqbd8t,aWedzZX,bJYHBIN,qaZVsGk,RrLske5","Naturally thin | Smaller bone structure | Thinner limbs | Short upper body, long legs & arms, narrow feet and hands | No real difference between the size of their hips, waists & shoulders | Very little fat storage | Small amount of muscle mass | Very high metabolism | Hard to gain weight"
ECTO_M_LOSS_HEVY_INT_GYM_4AA8,ectomorph,male,weight_loss,heavy,intermediate,gym,20,60,20,"Bread, Wheat Or Cracked Wheat | Fish, Catfish, Steamed | Egg Omelet Or Scrambled Egg, As To Fat | Egg, Whole, Boiled Or Poached | Rice, Fried, With Chicken | Chicken, As To Part, Baked, Broiled, Or Roasted, Skin Not Eaten","Beef With Tomato-Based Sauce | Chicken Or Turkey And Rice With Soy-Based Sauce | Adobo, With Rice | Fish And Rice With Tomato-Based Sauce | Chicken, As To Part, Fried, Coated, Skin / Coating Not Eaten | Beef And Rice With Soy-Based Sauce","Rice, White, With Lentils, No Added Fat | Black Beans, From Canned, No Added Fat | Dumpling, No Meat | Rice, Fried, Meatless | Beans, From Dried, As To Type, No Added Fat | Chicken Or Turkey With Dumplings","Fish, Cake Or Patty | Coconut Milk | Pudding, Tapioca, Ready-To-Eat | Bread, White","Anti-Catabolic approach: High carbs (60%) prevent muscle breakdown during deficit by ensuring body burns glucose, not amino acids | Moderate protein (20%) preserves lean mass | Focus on complex carbohydrates | Maintain frequent meals to prevent muscle catabolism","Focus on resistance training to maintain muscle mass during cut with minimal cardio. | Focus: Strength training | 4 to 5 sessions weekly | Moderate to heavy weights, 6-10 reps | Longer rest, 1-2 mins per set | Perform Compound Movements | Reduce on cardio | Short cardio session, 15-20 mins, 2 to 3 times weekly | Cardio is still important to increase stamina and improve heart health | Cardio Suggestions: Light jogging (15-20 mins) | Brisk walking | Cycling at moderate pace | Swimming for recovery | Light recreational sports (badminton, table tennis) | Avoid excessive cardio to preserve muscle mass","EIeI8Vf,ns0SIbU,yz9nUhF,9WTm7dq,Xy4jlWA,kTbSH9h,h8LFzo9,NN8nSNT","lBDjFxJ,eZyBC3j,fUBheHs,C0MA9bC,25GPyDY,ae9UoXQ,HPlPoQA,dG7tG5y","qXTaZnJ,wQ2c4XD,RRWFUcw,qKBpF7I,ipvgBnC",,"Naturally thin | Smaller bone structure | Thinner limbs | Short upper body, long legs & arms, narrow feet and hands | No real difference between the size of their hips, waists & shoulders | Very little fat storage | Small amount of muscle mass | Very high metabolism | Hard to gain weight"
ECTO_M_LOSS_HEVY_INT_BWE_9D22,ectomorph,male,weight_loss,heavy,intermediate,bodyweight,20,60,20,"Egg, Whole, Boiled Or Poached | Egg, Whole, Fried With Cooking Spray | Fish, Tilapia, Steamed | Bread, White | Bread, Wheat Or Cracked Wheat | Rice, Fried, With Chicken","Chicken, As To Part, Fried, Coated, Skin / Coating Not Eaten | Black Beans, From Canned, Fat Added | Beans, From Dried, As To Type, Fat Added | Adobo, With Rice | Beef With Soy-Based Sauce | Fish And Rice With Tomato-Based Sauce","Black Beans, From Canned, No Added Fat | Chicken Or Turkey With Dumplings | Chicken, As To Part, Baked, Broiled, Or Roasted, Skin Not Eaten | Beef And Rice With Tomato-Based Sauce | Beans, From Dried, As To Type, No Added Fat | Dumpling, No Meat","Banana, Raw | Bread, Sweet Potato | Wonton, Dumpling Or Pot Sticker, Steamed | Pudding, Rice","Anti-Catabolic approach: High carbs (60%) prevent muscle breakdown during deficit by ensuring body burns glucose, not amino acids | Moderate protein (20%) preserves lean mass | Focus on complex carbohydrates | Maintain frequent meals to prevent muscle catabolism","Focus on resistance training to maintain muscle mass during cut with minimal cardio. | Focus: Strength training | 4 to 5 sessions weekly | Moderate to heavy weights, 6-10 reps | Longer rest, 1-2 mins per set | Perform Compound Movements | Reduce on cardio | Short cardio session, 15-20 mins, 2 to 3 times weekly | Cardio is still important to increase stamina and improve heart health | Cardio Suggestions: Light jogging (15-20 mins) | Brisk walking | Cycling at moderate pace | Swimming for recovery | Light recreational sports (badminton, table tennis) | Avoid excessive cardio to preserve muscle mass",,,,"I4hDWkc,lBDjFxJ,bZGHsAZ,X6C6i5Y,kMzUs9Y,LIlE5Tn,I3tsCnC,dK9394r","Naturally thin | Smaller bone structure | Thinner limbs | Short upper body, long legs & arms, narrow feet and hands | No real difference between the size of their hips, waists & shoulders | Very little fat storage | Small amount of muscle mass | Very high metabolism | Hard to gain weight"
